username,message_content,mentions,channel_name,time_stamp
k3nn.eth,former a16z now angel investor just followed us 👀,,talentdao,"04/05/2022, 16:42:16"
k3nn.eth,"Great find Mr.Nobody#0187 ! If you can find some scales for this construct and add them to the workbook that would be fantastic.

And totally agree with <@!713430239690096671> that this is a body of research we should all become more familiar with given the context","Mr.Nobody, Nemo-phd",❤network-health,"04/05/2022, 17:23:12"
k3nn.eth,I wonder if we are connected to anybody in academia who does work in this area. Would be great to talk to them,,❤network-health,"04/05/2022, 17:23:41"
k3nn.eth,"great thread from aragon:

https://twitter.com/aragonproject/status/1511131364506181643?s=21&t=ZxGcWg5DNCDWX61009N-wQ",,✉newsletter-submissions,"04/05/2022, 17:40:55"
k3nn.eth,"Actually, my intro research methods course was with Eduardo’s now wife. I think they live in FL now",,❤network-health,"04/05/2022, 19:43:35"
k3nn.eth,I could probably get us connected at some point,,❤network-health,"04/05/2022, 19:44:26"
k3nn.eth,I’d love to start bringing in I/O researchers and practitioners to do  twitter spaces with,,❤network-health,"04/05/2022, 19:46:38"
k3nn.eth,or even start a podcast,,❤network-health,"04/05/2022, 19:47:25"
k3nn.eth,oh shoot sorry did i not turn on comments,Nemo-phd,❤network-health,"04/06/2022, 01:19:44"
k3nn.eth,ok they are now on,,❤network-health,"04/06/2022, 01:22:21"
k3nn.eth,"Just got back from that DeSci LA event. Talked about talentDAO and the DAO Health initiative and got a lot of good feedback. 

Had a guy come up to after bc he thought  a few of the points I made about transactive memory systems were super interesting and got into talking and apparently him and a few other multi-millionaire VCs are starting an Ocean regeneration DAO and he’d love for us to advise on a growth strategy for them! Apparently his founding team collectively has over 12 million followers on social media. People really love what we are doing! 🆙📈🔥",,talentdao,"04/06/2022, 04:43:09"
k3nn.eth,very fair point,Mr.Nobody,talentdao,"04/06/2022, 14:45:54"
k3nn.eth,yup! got his number,saulthorin,talentdao,"04/06/2022, 15:15:00"
k3nn.eth,Yeah I'll shoot him a text later today and keep you posted,saulthorin,talentdao,"04/06/2022, 15:34:29"
k3nn.eth,"Went super well!

Talked about about how we are thinking about the concept and what a healthy decentralized organization might look like. Got a chance to go into professor mode too and lecture a bit on the characteristics of virtualness and the importance of transactive memory systems in distributed virtual teams.

Lots of interest from the DeSci community and even some potential leads on doing some org design consulting work for a new DAO working on ocean regeneration.

Hopefully more to come of that soon!",Nemo-phd,❤network-health,"04/06/2022, 15:40:20"
k3nn.eth,yeah seems like that might be the case,Mr.Nobody,🥼general,"04/06/2022, 15:41:35"
k3nn.eth,Yes lol,Nemo-phd,❤network-health,"04/06/2022, 15:57:58"
k3nn.eth,"⚖️ The Governance Library

https://rabbithole-gg.notion.site/The-Governance-Library-d337b94b650d4874a32a8f40fa29247b",,📑all-things-dao,"04/06/2022, 19:37:34"
k3nn.eth,between trad and DAO I would say regulation and operating at scale. Within that maybe also dealing with conflict and the leadership model,,📑all-things-dao,"04/06/2022, 19:54:04"
k3nn.eth,"question for the team <@&937868840640069702>, do we feel like the writing for the ocean protocol blog post should be more web3 esk or more academic overall. Would be good to get a consensus to help me decide which way to lean
vote 🕸️ for web3 and a 👨🏻‍🏫 for academia",,❤network-health,"04/06/2022, 22:25:30"
k3nn.eth,all for it granted we don’t need the liquidity (which i don’t think we do rn).,saulthorin,🎯general,"04/07/2022, 02:03:14"
k3nn.eth,nope was 15 minutes from where i live 🙂,saulthorin,talentdao,"04/07/2022, 02:04:15"
k3nn.eth,I’m with it. Maybe a vote?,,🎯general,"04/07/2022, 03:12:13"
k3nn.eth,yeah! today we had discussed an idea where we expand much more on the constructs we’re measuring in a series of blog posts for the newsletter,saulthorin,❤network-health,"04/07/2022, 03:14:03"
k3nn.eth,this is rlly insightful thank you!,Timothy.AthenaProtocol.Eth,❤network-health,"04/07/2022, 03:14:47"
k3nn.eth,This sounds awesome. Is there an official start date for this project?,,📩comp-structure-perceptions-study,"04/07/2022, 04:02:45"
k3nn.eth,"<@!851710666909679656> 

Here it is: https://docs.google.com/document/d/1ZPrdnuBDJAR5b4t-LzyWivAJJjSO1phDcqapOor_jv4/edit?usp=sharing

I'm working on v2 right now in a separate doc that I will share when I'm finished this weekend. Feel free to post your comments in this one or simply share them here. Once I have a new version up we'll do another round.","jilllli, Timothy.AthenaProtocol.Eth",❤network-health,"04/07/2022, 14:39:08"
k3nn.eth,what would it cost talentDAO to get our on database subscription?,Mr.Nobody,🥼general,"04/07/2022, 14:40:11"
k3nn.eth,It also might help to review what is in the notion for more context on this project: https://www.notion.so/talentdao/Developing-a-DAO-Contributor-Health-Assessment-5cb3484c655e4513906b36eb728a2c25,,❤network-health,"04/07/2022, 14:43:30"
k3nn.eth,"Here are also the notes from our call yesterday to discuss the feedback on this write-up:

https://talentdao.notion.site/DAO-Health-Survey-Discussion-VI-71830350c2a14d47864d714a66ff827d",,❤network-health,"04/07/2022, 14:46:43"
k3nn.eth,There are notes from each meeting as well in the meeting notes page if you are curious to explore more deeply,,❤network-health,"04/07/2022, 14:47:26"
k3nn.eth,"<@!543858285808320512> <@!838359923753484328> <@!713430239690096671> 

Ok so we are ready for round 3 of expert review panel voting. 

I'm proposing we approach this round a little differently. Rather than casting a specific number of votes, I think we need to be voting more at the construct level. 

At this point, each construct remaining in the doc is one we've deemed important and considered in our theoretical mapping. What I think we need to do next is determine which of the questions under each construct is sufficient to measure the construct in the DAO context. So for each construct, review the questions and vote on the one's you think can sufficiently measure it.

Let's aim to have this done for our Friday session. Then we can discuss the final question set and based on the length of the survey we can either:
a) locate single item measures that may replace multi-item sets
or b) write new questions in our best attempt to consolidate the items into a single or 2-item measure.

Obviously, a) is more desirable for validity's sake, but if none exist, creating our own might not be as bad as you think. I've done this quite often in the practical setting and after doing factor analyses and regressions, custom measures I've came up have tended to be reasonably correlated with the real thing, as well as the outcomes we've intended to predict.

Lastly, I also propose we move up our Friday lab to 8:30 EST. I believe everyone working on this project is interested in attending the DAO Dash call, but I also think we will need the full our of discussion.

Please let me know if you disagree or have a different take on any of this. Otherwise, I'm looking forward to our discussion tomorrow!","sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"04/07/2022, 15:13:27"
k3nn.eth,"Oh and I've added the additional Qs that came up in theoretical mappings (e.g., trust, team cohesion, procedural justice, communication...).

<@!838359923753484328> I didn't include ur demographics question, but that is only because I am suggesting in the write-up that DAOs include a demographic question themselves.",Mr.Nobody,❤network-health,"04/07/2022, 15:14:43"
k3nn.eth,gm !,,🌞gm,"04/07/2022, 15:17:38"
k3nn.eth,https://twitter.com/jordanteague/status/1512074309346332674?s=21&t=2PELpkew00yZHOMejrMMVQ,,✉newsletter-submissions,"04/07/2022, 16:13:27"
k3nn.eth,I thought this was always the plan? to share updates in addition to relevant articles and works from members,saulthorin,✉newsletter-submissions,"04/07/2022, 16:14:15"
k3nn.eth,"if anyone is interested in seeing what went down in the DeSci LA meetup, the twitch stream was recorded: 

https://twitter.com/lab_dao/status/1512065483708633098?s=21&t=2PELpkew00yZHOMejrMMVQ",,🎯general,"04/07/2022, 16:17:51"
k3nn.eth,my talk starts around the 45 min mark,,🎯general,"04/07/2022, 16:21:23"
k3nn.eth,tho some really cool discussions on what is being worked on at labDAO prior,,🎯general,"04/07/2022, 16:21:59"
k3nn.eth,yeah smart just posted,Nemo-phd,🎯general,"04/07/2022, 18:04:00"
k3nn.eth,wow i will be in Lisbon in June! Bad timing 😅,,talentdao,"04/07/2022, 18:05:01"
k3nn.eth,https://future.a16z.com/web3-decentralization-models-framework-principles-how-to/,,📑all-things-dao,"04/07/2022, 20:39:55"
k3nn.eth,https://future.a16z.com/web3-decentralization-models-framework-principles-how-to/,,✉newsletter-submissions,"04/07/2022, 20:40:03"
k3nn.eth,"this post is a monster but it’s packed with rich insights with technical, economic, and legal implications for DAOs. IMO could be worth doing like a book club style review of this post with each other. I think everyone building a DAO needs to read it.",,📑all-things-dao,"04/07/2022, 20:45:57"
k3nn.eth,<@!579128660070760469> just followed up with gordon [desci La connect] will keep you posted but also just realized this guy is extremely well connected. Tell me why Barack Obama and Andrew Huberman both follow him on twitter. WHAT LOL 😅,saulthorin,talentdao,"04/07/2022, 20:57:12"
k3nn.eth,"on a separate note, what are the teams thoughts on creating a channel for tweet ideas? Seeing lots of DAOs posting things like this: https://twitter.com/twoplusdao/status/1512109049113944064?s=21&t=KmviTe7GfFJZAZQsfs4Wzw

and it’s helping them get noticed. We could easily be doing this if we put our minds together on it.

we could make it so anyone can post a tweet but it needs x upvotes to get tweeted. Eventually we might be able to make a bot to automate it based on some quorum we set",,talentdao,"04/07/2022, 21:11:28"
k3nn.eth,Our twitter also just passed 450 followers 👀,,talentdao,"04/07/2022, 21:13:55"
k3nn.eth,yes PT!,sherifoz,❤network-health,"04/08/2022, 03:32:10"
k3nn.eth,the currrent time that it is scheduled for,,❤network-health,"04/08/2022, 03:32:25"
k3nn.eth,my votes are also in,,❤network-health,"04/08/2022, 14:51:23"
k3nn.eth,oh thats great! I'll include their definition in the write-up,,❤network-health,"04/08/2022, 16:43:37"
k3nn.eth,and yes i agree. Super excited to run this survey in talentDAO and see what correlates,,❤network-health,"04/08/2022, 16:43:55"
k3nn.eth,Hey just catching up but don’t sweat it <@!579128660070760469> . Shit happens. We are going to the moon with or without lattice 😉,saulthorin,talentdao,"04/08/2022, 23:26:51"
k3nn.eth,gm,,🌞gm,"04/09/2022, 17:44:29"
k3nn.eth,also game! I finished the audiobook recently,ItamarGo,📑all-things-dao,"04/10/2022, 01:08:47"
k3nn.eth,"Final survey design per our last discussion is here: https://docs.google.com/spreadsheets/d/12LqSbNH_1mdv3M344DW33kjrYIRkwXihOZQB_GcV1oM/edit?usp=sharing

Feel free to add comments if you feel strongly that a question should not be included or should be reworded. Looking at 53 questions right now so feel like we arrived at a good length. Will get this published on Github midway through the week to give you all a chance to add comments/feedback.

Do we want to meet on wednesday? Or even sooner if desired? I am going away on friday so I won't be able to meet. I'm planning to publish on mirror thursday night.

Cc: sherifoz#7023 Nemo-phd#3075 Mr.Nobody#0187","sherifoz, Mr.Nobody, Nemo-phd",❤network-health,"04/10/2022, 01:25:11"
k3nn.eth,btw if anyone wants to start grabbing citations for where the questions were derived that would be helpful. I think we should include the references for everything in the repo,,❤network-health,"04/10/2022, 01:52:15"
k3nn.eth,would be game!,Nemo-phd,📑all-things-dao,"04/10/2022, 02:32:07"
k3nn.eth,gm,,🌞gm,"04/10/2022, 15:04:14"
